,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,sub,tat_in_days
1941,2837259,10,3,560011,233,233,228,1,0,560103,2018-01-14,2017-01-18,2018-02-03,4460,2018-02-05,38,11.567398693183478
1942,2822456,15,2,110018,233,233,228,1,0,110029,2017-08-09,2017-07-21,2018-01-30,4094,2018-02-05,25,13.341705494212553
1943,2879726,13,21,110015,233,233,131,1,0,201301,2018-01-30,2018-01-29,2018-02-17,4580,2018-02-19,10984,11.394744157578877
1944,2869881,10,17,800001,233,233,131,3,0,814112,2018-01-20,2017-04-18,2018-02-14,4370,2018-02-19,311485,17.945358039566315
1945,2866713,15,1,400059,233,233,131,1,0,400607,2017-06-02,2017-06-02,2018-02-13,4545,2018-02-19,1106,12.339946082303648
1946,2876363,15,2,110018,233,233,131,1,0,110003,2018-01-01,2018-01-01,2018-02-16,4091,2018-02-20,91986,15.060193217211571
1947,2898708,13,17,800001,233,233,131,3,0,834001,2017-11-01,2017-07-27,2018-02-22,4538,2018-02-26,39916,14.0605637339426
1948,2838847,10,2,110018,233,233,131,2,0,123110,2017-05-15,2017-05-12,2018-02-04,4388,2018-02-22,10988,13.47915328662228
1949,2938467,15,2,110018,233,233,228,1,0,110065,2017-10-15,2016-09-28,2018-03-04,4091,2018-03-08,54,13.352355871286496
1950,2983348,13,22,400104,233,233,131,1,0,400102,2017-06-10,2017-06-09,2018-03-15,4581,2018-03-19,54,11.208279708090373
1951,2987521,13,21,110015,233,233,131,2,0,135133,2017-06-01,2017-05-23,2018-03-16,4580,2018-03-19,34,12.242565014928182
1952,2978945,13,8,700064,201,233,131,4,0,754010,2017-11-28,2016-07-14,2018-03-14,4508,2018-03-24,0,14.970309278041546
1953,3033977,13,21,110015,233,233,131,2,0,305004,2017-08-25,2017-08-21,2018-03-29,4580,2018-04-02,450000,18.20784709885617
1954,2923243,15,1,400059,233,233,131,1,0,400013,2017-06-17,2017-06-16,2018-02-28,4545,2018-03-27,39,12.325800666908815
1955,2957642,15,8,700064,233,233,131,1,0,700107,2017-11-19,2017-11-17,2018-03-08,4500,2018-03-12,39,12.212799264547776
1956,3067360,13,22,400104,233,233,131,1,0,400705,2017-10-06,2017-10-03,2018-04-09,4581,2018-04-11,71,11.208505080219439
1957,3063241,13,8,700064,233,233,131,1,0,700159,2017-05-02,2017-04-19,2018-04-07,4508,2018-04-13,21909,12.28179985516433
1958,3050398,9,27,110034,233,233,131,2,0,305001,2018-02-08,2018-02-08,2018-04-03,4388,2018-04-15,33495,12.72721723825525
1959,2883633,10,3,560011,233,245,131,1,0,560002,2017-07-20,2017-07-20,2018-02-18,4460,2018-02-21,87,12.057126195881386
1960,3071319,4,2,110018,233,233,131,1,0,110048,2017-06-29,2017-05-14,2018-04-10,4148,2018-04-13,50939,13.256402798552905
1961,3071319,15,2,110018,233,233,131,1,0,110048,2017-06-29,2016-10-05,2018-04-10,4148,2018-04-13,34004,14.096462714905382
1962,2873223,15,6,160059,233,233,131,2,0,147001,2017-12-04,2017-12-01,2018-02-15,4549,2018-02-20,18016,13.352716922130554
1963,2843599,10,2,110018,233,233,228,1,0,110074,2018-01-20,2017-05-03,2018-02-06,4388,2018-02-09,11984,12.010292518434659
1964,2861122,4,12,302006,233,233,131,3,0,301001,2017-10-12,2017-09-09,2018-02-11,4408,2018-03-04,3089,13.336893081976465
1965,2932092,15,9,411016,233,233,131,1,0,411057,2017-05-16,2017-05-11,2018-03-03,4548,2018-03-26,137993,13.839284680174732
1966,2940179,15,3,560011,233,233,131,1,0,560070,2017-04-21,2017-04-18,2018-03-05,4461,2018-03-07,23,12.536751367031703
1967,2988319,5,1,400059,233,233,131,1,0,400067,2017-04-15,2017-04-14,2018-03-16,4015,2018-03-19,75043,14.165996936040699
1968,3025604,15,4,600024,233,233,131,1,0,600014,2017-11-24,2017-11-24,2018-03-27,4483,2018-04-01,29964,12.82025985621429
1969,2869789,13,4,600024,233,233,131,3,0,605006,2017-06-24,2017-06-22,2018-02-14,4490,2018-02-16,30004,14.589252137325882
1970,2889302,13,21,110015,233,233,228,1,0,302020,2018-02-04,2016-05-19,2018-02-20,4580,2018-02-21,77,10.76107015032887
1971,2882211,13,22,400104,233,233,131,2,0,416416,2017-05-11,2018-03-06,2018-02-17,4581,2018-02-22,8856,12.317956465044862
1972,2989435,10,2,110018,233,233,131,1,0,122001,2017-06-22,2016-06-20,2018-03-16,4388,2018-03-22,91897,13.558791769110913
1973,3015347,13,21,110015,233,233,131,1,0,302017,2017-07-12,2017-07-04,2018-03-24,4580,2018-03-27,25,11.24945867743645
1974,2867283,13,22,400104,233,233,131,1,0,380054,2016-06-23,2016-06-22,2018-02-13,4581,2018-02-16,47,11.208186907801934
1975,2824721,9,9,411016,233,233,131,2,0,440018,2017-12-07,2017-12-07,2018-01-31,4021,2018-02-10,74,14.226559134310945
1976,2884121,13,3,560011,233,233,131,1,0,560102,2017-05-24,2017-05-24,2018-02-19,4467,2018-02-20,10983,12.467960025348987
1977,2898579,13,8,700064,233,233,131,1,0,700060,2017-11-30,2016-12-31,2018-02-22,4508,2018-02-26,77,11.992369012708865
1978,2930545,10,3,560011,233,233,131,3,0,571105,2017-04-01,2017-04-01,2018-03-02,4460,2018-03-06,31,14.042357839244213
1979,2897287,13,2,110018,233,233,131,1,0,110035,2017-11-21,2017-12-04,2018-02-22,4147,2018-03-10,57,13.456284818906179
1980,2987494,10,25,560037,233,233,131,1,0,560004,2017-05-13,2017-05-12,2018-03-16,4460,2018-03-19,47,11.217483903538136
1981,3023188,10,23,400001,233,233,131,1,0,411001,2017-08-23,2017-08-21,2018-03-26,4398,2018-03-28,44,11.505889362076307
1982,3022551,4,2,110018,233,233,228,1,0,122011,2017-08-05,2017-02-12,2018-03-26,4148,2018-03-30,10986,12.237660623019577
1983,2988009,15,7,500004,233,233,228,3,0,530048,2018-02-06,2016-06-21,2018-03-16,4477,2018-03-28,74,13.827006242730302
1984,3082059,9,6,160059,233,233,131,3,0,141008,2017-11-21,2017-11-21,2018-04-13,4437,2018-04-18,31112,14.32190626898795
1985,2830335,13,21,110015,233,245,131,1,0,110029,2017-03-15,2017-03-11,2018-02-02,4580,2018-02-05,10987,11.394783929131064
1986,3066418,10,27,110034,233,245,228,1,0,110029,2017-12-30,2017-12-11,2018-04-08,4388,2018-04-12,55995,11.640218076919023
1987,2861471,13,2,110018,233,233,131,1,0,110017,2016-05-05,2016-05-04,2018-02-11,4147,2018-02-17,9997,13.588061228488778
1988,2852221,15,12,302006,233,233,131,3,0,335001,2017-11-15,2017-11-15,2018-02-08,4453,2018-02-14,57,14.207278847309844
1989,2980758,32,2,110018,233,233,131,1,0,110057,2017-03-29,2017-03-23,2018-03-14,4147,2018-03-17,39,15.29484948419406
1990,2899742,9,7,500004,233,233,131,1,0,500015,2017-11-20,2017-11-20,2018-02-23,4474,2018-02-24,39967,12.288570135674819
1991,2958934,15,3,560011,233,245,131,1,0,560068,2017-03-21,2017-03-21,2018-03-09,4461,2018-03-14,195886,15.133343209091743
1992,3043450,10,25,560037,308,245,228,1,0,560068,2017-06-07,2018-03-29,2018-03-31,4460,2018-04-10,411315,16.180661577931403
1993,2970730,13,26,560066,201,201,131,0,0,670102,2017-12-29,2017-08-19,2018-03-12,4495,2018-03-16,50960,11.031886748496019
1994,2950439,13,22,400104,308,233,131,1,0,400070,2017-08-18,2017-08-17,2018-03-07,4581,2018-03-13,1,11.207577077335054
1995,3043956,15,12,302006,233,233,228,2,0,313002,2017-08-19,2017-08-13,2018-03-31,4453,2018-04-07,139373,14.572151778666008
1996,2949332,16,1,400059,233,233,228,2,0,574104,2018-02-18,2016-12-01,2018-03-07,4390,2018-03-10,80,13.45743825574682
1997,3022528,5,2,110018,233,233,131,3,0,143521,2017-09-19,2017-04-04,2018-03-26,4093,2018-04-02,51942,15.540661430768889
1998,3022528,13,2,110018,233,233,131,3,0,143521,2017-09-19,2017-03-09,2018-03-26,4093,2018-04-02,9142,15.747486919035872
1999,2940105,13,3,560011,233,233,131,2,0,585102,2017-06-08,2017-06-06,2018-03-05,4467,2018-03-07,647,13.32392079371275
2000,2969821,13,22,400104,233,233,131,3,0,492009,2017-05-01,2017-04-28,2018-03-11,4581,2018-03-13,11983,13.352398702443892
2001,3045195,1,3,560011,233,233,131,1,0,560037,2017-09-06,2017-05-24,2018-04-01,4400,2018-04-04,10989,11.53596230433854
2002,2881265,13,7,500004,233,233,131,1,0,500072,2016-11-23,2016-11-12,2018-02-17,4403,2018-02-22,80,12.389857394797401
2003,2962684,15,2,110018,233,233,131,1,0,122001,2017-11-01,2017-10-17,2018-03-10,4091,2018-03-13,67,13.841606115358148
2004,3032071,9,27,110034,233,233,131,1,0,110085,2018-01-08,2018-01-08,2018-03-28,4388,2018-04-04,70,11.29110883812648
2005,3066314,10,6,160059,233,233,228,2,0,160103,2017-10-01,2017-09-26,2018-04-08,4437,2018-04-11,27,12.524520899655384
2006,2904296,13,22,400104,233,233,131,1,0,382213,2017-11-23,2017-11-19,2018-02-24,4581,2018-02-27,54,11.208279708090373
2007,2896979,13,22,400104,233,233,131,1,0,400004,2017-10-26,2017-10-25,2018-02-22,4581,2018-02-26,12,11.207722906359743
2008,2919542,21,2,110018,233,233,228,1,0,500018,2018-01-31,2018-01-26,2018-02-27,4478,2018-03-09,92,12.609230851931157
2009,2969231,10,2,110018,233,233,228,1,0,110059,2018-01-27,2017-12-23,2018-03-10,4388,2018-03-15,77,11.852439227800854
2010,2846802,19,1,400059,233,233,131,1,0,110092,2016-11-10,2016-11-06,2018-02-06,4011,2018-02-21,61957,15.361109007803856
2011,3034553,13,26,560066,233,233,131,1,0,560004,2017-04-14,2017-03-29,2018-03-29,5001,2018-04-03,11997,9.776815815205047
2012,3040016,13,21,110015,233,233,228,1,0,121003,2018-02-21,2016-12-04,2018-03-30,4580,2018-04-05,89,10.761229236537622
2013,3031372,13,22,400104,233,233,131,1,0,411027,2017-05-03,2017-05-02,2018-03-28,4581,2018-04-11,72086,12.163221190490157
2014,2864440,10,1,400059,233,0,131,1,0,400049,2017-05-15,2017-05-13,2018-02-12,4398,2018-02-15,90983,13.550596428529087
2015,2819923,13,21,110015,233,233,131,1,0,110052,2017-07-06,2017-07-05,2018-01-30,4580,2018-02-02,13386,11.426587913697327
2016,2831967,10,12,302006,233,233,228,3,0,335001,2018-01-10,2016-06-11,2018-02-02,4407,2018-02-05,16954,13.61572273584896
2017,2947841,2,1,400059,233,233,228,1,0,500044,2017-12-02,2017-07-08,2018-03-06,4390,2018-03-11,1048,11.122376496325645
2018,3045429,13,22,400104,233,233,131,1,0,400051,2017-02-12,2017-02-09,2018-04-02,4581,2018-04-11,500004,17.83620888020515
2019,2970924,4,4,600024,233,233,131,1,0,600063,2018-02-14,2017-11-22,2018-03-12,4488,2018-03-16,500004,17.969986460002197
2020,2837243,4,8,700064,233,233,131,1,0,700040,2017-11-22,2017-11-13,2018-02-03,4510,2018-02-08,9997,11.24602424586986
2021,2879384,10,2,110018,233,233,228,1,0,110036,2018-01-19,2017-08-03,2018-02-17,4388,2018-02-21,90991,13.057702859671327
2022,2891870,15,2,110018,233,233,228,1,0,121001,2017-07-02,2017-06-17,2018-02-21,4091,2018-02-23,21,13.35191838421243
2023,2883974,10,1,400059,233,233,131,1,0,400603,2017-05-18,2017-05-18,2018-02-18,4398,2018-02-24,23,12.344722966191734
2024,2938775,13,22,400104,233,233,131,1,0,411015,2017-07-18,2017-07-17,2018-03-04,4581,2018-03-07,553,11.214895042937629
2025,3074351,13,26,560066,233,233,131,1,0,560068,2017-05-22,2017-05-20,2018-04-11,5001,2018-04-15,16,9.617981492950605
2026,2877056,28,2,110018,233,233,131,1,0,121005,2017-07-08,2017-06-29,2018-02-16,4150,2018-02-24,47,14.897573139856537
2027,2970111,13,8,700064,233,233,131,1,0,700050,2017-10-13,2017-10-11,2018-03-11,4508,2018-03-14,15,11.991547067296981
2028,3080146,10,23,400001,308,233,228,1,0,400070,2017-09-10,2017-07-29,2018-04-13,4398,2018-04-16,13212,11.191382061134256
2029,2943701,32,2,110018,233,233,131,1,0,110001,2017-09-01,2017-08-24,2018-03-06,4147,2018-03-08,30588,15.69984320012352
2030,3045283,13,26,560066,308,233,131,1,0,560077,2017-06-21,2017-06-12,2018-04-02,5001,2018-04-12,47,9.618392465656548
2031,3065906,13,21,110015,233,245,131,1,0,110001,2017-05-25,2017-05-24,2018-04-08,4580,2018-04-12,54,11.249843135774267
2032,2862179,13,2,110018,233,233,131,1,0,110021,2018-01-15,2018-01-01,2018-02-12,4147,2018-02-15,15,13.455728017175547
2033,3007678,15,12,302006,233,233,131,2,0,313004,2017-05-12,2017-05-06,2018-03-22,4453,2018-03-24,39997,13.743783755936349
2034,3075617,15,5,380009,233,233,228,2,0,395002,2018-02-26,2018-02-25,2018-04-11,4546,2018-04-16,30992,13.08407161535646
2035,2859570,13,21,110015,233,233,131,1,0,122018,2017-04-19,2017-04-17,2018-02-10,4580,2018-02-15,500,11.255755839866202
2036,2923541,10,7,500004,233,233,228,3,0,535501,2017-06-17,2017-06-05,2018-02-28,4474,2018-03-07,15,13.352594383764364
2037,2940662,28,24,110092,233,233,131,2,0,243001,2018-01-12,2017-12-08,2018-03-05,4150,2018-03-08,91,15.052031473809718
2038,2845500,13,17,800001,233,233,131,1,0,800020,2017-12-20,2017-06-30,2018-02-06,4538,2018-02-14,40035,12.076167293175716
2039,2879099,10,10,226010,201,233,228,0,0,221208,2017-10-13,2015-11-22,2018-02-16,4444,2018-02-23,221788,13.301953619427525
2040,2928908,18,1,400059,233,233,131,1,0,800020,2018-02-06,2017-06-17,2018-03-01,4011,2018-03-08,91286,15.653149838408428
2041,2873349,13,2,110018,233,233,131,1,0,110029,2017-12-18,2017-12-17,2018-02-15,4147,2018-02-19,501,13.462171008629989
2042,2889360,15,12,302006,233,233,131,1,0,302019,2017-11-19,2017-11-13,2018-02-20,4453,2018-02-23,191983,14.76570311004495
2043,2939201,10,2,110018,233,233,228,1,0,201010,2018-01-25,2017-05-15,2018-03-04,4388,2018-03-06,30042,12.249690748237736
2044,2923739,15,1,400059,233,233,131,1,0,400059,2017-03-12,2017-03-04,2018-02-28,4545,2018-03-06,13,12.325455980123186
2045,2970307,13,21,110015,233,233,131,1,0,110059,2017-08-03,2017-08-02,2018-03-11,4580,2018-03-14,19,11.249379134332075
2046,2947713,13,21,110015,233,233,131,2,0,301019,2017-04-19,2017-04-17,2018-03-06,4580,2018-03-19,39970,12.772003917653606
2047,2975344,13,7,500004,233,233,131,1,0,500003,2016-05-21,2017-03-03,2018-03-13,4403,2018-03-20,33986,12.83935547762513
2048,3000065,13,21,110015,233,233,228,1,0,122003,2018-02-20,2018-01-30,2018-03-20,4580,2018-03-27,10088,10.893787819979917
2049,3029873,15,4,600024,233,233,131,1,0,600078,2017-05-10,2017-05-09,2018-03-28,4483,2018-03-31,6,12.423101136065846
2050,3047292,13,8,700064,233,233,131,3,0,751025,2017-11-03,2017-10-01,2018-04-02,4508,2018-04-05,27,13.977680199176069
2051,3063634,32,7,500004,233,233,131,1,0,500049,2018-02-24,2018-02-24,2018-04-07,4403,2018-04-11,80,14.228660689398412
2052,3068998,15,2,110018,308,233,131,1,0,110092,2018-03-06,2017-11-03,2018-04-09,4091,2018-04-16,2,13.840744398394078
2053,2867358,15,8,700064,233,233,131,3,0,751015,2017-11-24,2017-11-20,2018-02-13,4500,2018-02-15,9,14.198375594696232
2054,2930410,13,21,110015,233,233,131,2,0,147001,2016-12-18,2016-10-06,2018-03-02,4580,2018-04-05,11987,12.401028136028868
2055,3060511,13,21,110015,233,233,131,1,0,110027,2017-07-25,2017-07-23,2018-04-06,4580,2018-04-10,115995,12.786894313180326
2056,2843615,21,12,302006,233,233,131,1,0,302015,2018-01-26,2018-01-21,2018-02-06,4459,2018-02-08,36092,13.259170316475178
2057,2979241,15,9,411016,233,233,131,1,0,411013,2017-12-07,2017-12-05,2018-03-14,4022,2018-03-19,450029,19.775961118077877
2058,2928883,9,23,400001,233,245,131,1,0,380028,2017-10-07,2017-10-06,2018-03-01,4398,2018-03-10,33490,11.852510019466749
2059,3058996,10,8,700064,233,233,131,1,0,700007,2017-09-08,2017-09-02,2018-04-05,4503,2018-04-07,2,11.71814722615896
2060,3066108,15,2,110018,308,233,228,1,0,110047,2018-03-11,2018-03-11,2018-04-08,4091,2018-04-12,111910,14.835251451796688
2061,2879778,15,2,110018,233,233,131,1,0,110085,2017-11-08,2017-11-06,2018-02-17,4550,2018-02-21,224986,15.252713130914488
2062,2831235,12,6,160059,233,233,131,2,0,133001,2017-12-01,2017-12-01,2018-02-02,4435,2018-02-10,11984,13.372517137532192
2063,2882434,13,2,110018,233,233,131,1,0,110007,2017-12-23,2017-12-22,2018-02-17,4147,2018-02-21,1,13.455542416598671
2064,2884444,10,2,110018,233,233,131,1,0,110033,2016-12-05,2016-12-03,2018-02-19,4388,2018-02-23,70557,13.275883461214265
2065,2855251,6,6,160059,233,233,131,1,0,160062,2017-02-14,2017-02-08,2018-02-09,4673,2018-03-02,26103,11.171604018800348
2066,2926684,15,2,110018,233,233,228,1,0,122006,2017-12-16,2017-08-22,2018-03-01,4094,2018-03-04,36986,13.831704274351635
2067,2940514,10,3,560011,233,233,131,1,0,560048,2017-06-09,2017-06-02,2018-03-05,4460,2018-03-10,19993,12.321023701832214
2068,2934893,10,12,302006,233,233,131,2,0,342008,2017-12-21,2017-12-15,2018-03-03,4407,2018-03-09,9,12.887170629751267
2069,2984019,13,22,400104,233,233,131,1,0,380007,2017-06-19,2017-05-12,2018-03-15,4581,2018-03-20,58440,11.982313656771428
2070,3009898,13,21,110015,233,233,131,1,0,302002,2017-07-28,2017-07-26,2018-03-23,4580,2018-03-27,21898,11.539433064438484
2071,3017441,10,27,110034,233,233,131,1,0,201304,2017-09-27,2017-07-19,2018-03-25,4388,2018-03-31,10983,11.532563608570499
2072,3023400,10,27,110034,233,233,228,1,0,226017,2018-02-17,2017-06-01,2018-03-26,4388,2018-04-07,30988,11.30869567506469
2073,2872669,4,3,560011,233,245,228,1,0,560072,2017-12-31,2017-10-07,2018-02-15,4468,2018-02-23,31501,11.376458967439
2074,2866202,13,22,400104,233,233,131,2,0,395008,2017-09-26,2017-09-19,2018-02-13,4581,2018-02-17,22597,12.500123431249541
2075,2876734,6,2,110018,233,233,131,1,0,201012,2018-01-20,2018-01-20,2018-02-16,4388,2018-02-23,30013,12.351267707504862
2076,2957539,10,27,110034,233,233,131,1,0,110040,2017-12-02,2017-12-01,2018-03-08,4388,2018-03-24,73,11.387927730447142
2077,2941783,18,1,400059,233,233,228,2,0,282001,2017-09-12,2017-06-05,2018-03-05,4011,2018-03-06,604,14.954870995396814
2078,2826708,15,2,110018,233,233,131,1,0,110015,2017-05-30,2017-05-20,2018-01-31,4094,2018-02-02,0,13.830451965289825
2079,3006965,4,3,560011,233,233,131,2,0,625009,2017-07-25,2017-07-18,2018-03-22,5146,2018-04-04,6177,10.202701327385792
2080,2852045,13,21,110015,233,233,131,2,0,282010,2017-04-21,2017-02-24,2018-02-08,4580,2018-02-17,8,12.242220328142553
2081,2939555,10,2,110018,233,233,131,2,0,201201,2018-02-16,2017-11-29,2018-03-05,4388,2018-03-09,8,13.333589405614537
2082,2899738,4,7,500004,233,233,228,1,0,500017,2018-02-07,2017-06-24,2018-02-23,4540,2018-02-26,90984,11.766088178282278
2083,2830927,32,17,800001,233,233,131,3,0,855107,2017-11-07,2017-10-14,2018-02-02,4538,2018-02-05,72,15.371147786751946
2084,2897285,9,6,160059,233,233,131,3,0,142022,2017-10-30,2017-10-29,2018-02-22,4437,2018-03-07,90984,15.115640393186082
2085,2972293,13,26,560066,233,233,131,1,0,560043,2017-10-02,2017-10-01,2018-03-12,5001,2018-03-15,37,9.618259893815921
2086,2973530,13,26,560066,233,233,131,1,0,560071,2017-03-18,2017-03-18,2018-03-13,5001,2018-03-17,94,9.619015553307491
2087,3031983,13,22,400104,233,233,131,1,0,411004,2016-05-11,2016-05-07,2018-03-28,4581,2018-03-30,6,11.207643363255366
2088,2841201,15,2,110018,233,233,228,1,0,122001,2017-10-25,2016-10-19,2018-02-05,4091,2018-02-09,39,13.352157013525558
2089,2906715,13,3,560011,233,233,131,3,0,583132,2017-07-08,2017-06-06,2018-02-25,5001,2018-03-07,231967,15.556226098885977
2090,2990607,10,25,560037,201,233,131,4,0,635104,2018-02-13,2017-11-23,2018-03-17,4460,2018-03-29,27,14.196179828362386
2091,2843872,15,12,302006,233,233,228,1,0,302018,2017-09-01,2016-02-03,2018-02-06,4453,2018-02-14,56,11.732213643776607
2092,2889644,10,2,110018,233,233,228,1,0,110058,2018-01-10,2016-07-29,2018-02-20,4388,2018-02-23,30999,12.26237787338568
2093,2906784,13,8,700064,233,233,131,1,0,700089,2017-04-23,2017-04-22,2018-02-25,4508,2018-03-01,14986,12.190020369898702
2094,2891769,15,12,302006,201,233,228,0,0,326001,2018-01-31,2017-03-02,2018-02-21,4407,2018-03-05,33207,11.33612628375585
2095,2898703,13,3,560011,233,233,228,2,0,590011,2017-11-21,2017-03-10,2018-02-22,4467,2018-03-06,44943,13.422083118272429
2096,2910059,21,2,110018,233,233,131,1,0,110096,2017-03-16,2017-03-04,2018-02-26,4154,2018-03-04,18037,14.444928144115865
2097,2953259,10,2,110018,201,233,228,0,0,201102,2018-02-03,2018-02-01,2018-03-07,4388,2018-03-15,80,10.859491976517875
2098,2947954,13,21,110015,233,233,131,2,0,245101,2017-08-22,2017-07-12,2018-03-06,4580,2018-03-09,11983,12.400975107292618
2099,2956245,9,6,160059,233,233,131,2,0,133001,2018-01-13,2018-01-13,2018-03-08,4437,2018-03-10,9998,13.04900706185429
2100,2931393,13,21,110015,308,233,131,1,0,110002,2017-10-20,2017-10-18,2018-03-03,4580,2018-03-24,17,11.249352619963949
2101,3039774,15,2,110018,233,233,228,1,0,110058,2018-02-16,2017-02-12,2018-03-30,4550,2018-04-12,72897,12.747363363333431
2102,3074175,13,7,500004,233,233,131,2,0,522006,2017-05-16,2018-04-23,2018-04-11,4403,2018-04-17,14,13.381969443484435
2103,3075677,10,23,400001,233,233,228,1,0,400601,2018-03-09,2018-03-09,2018-04-11,4398,2018-04-16,51942,11.70483279988014
2104,2981955,10,2,110018,308,233,228,1,0,122002,2018-02-23,2017-09-25,2018-03-15,4388,2018-03-17,67377,12.744647715216244
2105,3044848,28,24,110092,233,233,228,2,0,282001,2018-03-04,2017-08-15,2018-04-01,4150,2018-04-03,67,14.562635400713374
2106,2889932,13,3,560011,233,245,228,1,0,560068,2017-10-17,2017-02-23,2018-02-20,4467,2018-02-26,30019,12.231245880486483
2107,2820342,13,22,400104,233,233,131,1,0,400708,2017-04-17,2017-04-14,2018-01-30,4581,2018-02-22,40001,11.737864439840486
2108,2879400,15,4,600024,233,233,131,1,0,600041,2017-06-06,2017-06-06,2018-02-17,4483,2018-02-20,11996,12.58205477297685
